date,hour,traffic
05/04/14,22,0
06/04/14,8,0
06/04/14,9,0
06/04/14,10,15
06/04/14,11,42
06/04/14,12,57
06/04/14,13,85
06/04/14,14,35
06/04/14,15,0
06/04/14,16,0
06/04/14,17,0
06/04/14,18,0
06/04/14,19,0
06/04/14,20,0
06/04/14,21,0
06/04/14,22,0
07/04/14,8,1
07/04/14,9,1
07/04/14,10,11
07/04/14,11,15
07/04/14,12,18
07/04/14,13,19
07/04/14,14,19
07/04/14,15,20
07/04/14,16,21
07/04/14,17,25
07/04/14,18,27
07/04/14,19,22
07/04/14,20,14
07/04/14,21,0
07/04/14,22,0
08/04/14,8,0
08/04/14,9,0
08/04/14,10,12
08/04/14,11,19
08/04/14,12,27
08/04/14,13,16
08/04/14,14,22
08/04/14,15,28
08/04/14,16,27
08/04/14,17,39
08/04/14,18,36
08/04/14,19,27
08/04/14,20,21
08/04/14,21,0
08/04/14,22,0
09/04/14,8,0
09/04/14,9,0
09/04/14,10,27
09/04/14,11,41
09/04/14,12,35
09/04/14,13,37
09/04/14,14,35
09/04/14,15,41
09/04/14,16,45
09/04/14,17,37
09/04/14,18,59
09/04/14,19,41
09/04/14,20,28
09/04/14,21,0
09/04/14,22,0
10/04/14,8,0
10/04/14,9,0
10/04/14,10,27
10/04/14,11,17
10/04/14,12,48
10/04/14,13,56
10/04/14,14,31
10/04/14,15,42
10/04/14,16,53
10/04/14,17,54
10/04/14,18,53
10/04/14,19,52
10/04/14,20,35
10/04/14,21,0
10/04/14,22,0
11/04/14,8,0
11/04/14,9,0
11/04/14,10,27
11/04/14,11,23
11/04/14,12,51
11/04/14,13,55
11/04/14,14,72
11/04/14,15,52
11/04/14,16,77
11/04/14,17,54
11/04/14,18,79
11/04/14,19,61
11/04/14,20,52
11/04/14,21,0
11/04/14,22,0
12/04/14,8,0
12/04/14,9,0
12/04/14,10,44
12/04/14,11,75
12/04/14,12,93
12/04/14,13,110
12/04/14,14,101
12/04/14,15,161
12/04/14,16,114
12/04/14,17,82
12/04/14,18,121
12/04/14,19,77
12/04/14,20,38
12/04/14,21,0
12/04/14,22,0
13/04/14,8,0
13/04/14,9,0
13/04/14,10,30
13/04/14,11,69
13/04/14,12,83
13/04/14,13,72
13/04/14,14,88
13/04/14,15,91
13/04/14,16,124
13/04/14,17,100
13/04/14,18,89
13/04/14,19,65
13/04/14,20,31
13/04/14,21,0
13/04/14,22,0
14/04/14,8,0
14/04/14,9,0
14/04/14,10,24
14/04/14,11,32
14/04/14,12,44
14/04/14,13,31
14/04/14,14,53
14/04/14,15,25
14/04/14,16,43
14/04/14,17,54
14/04/14,18,49
14/04/14,19,27
14/04/14,20,27
14/04/14,21,0
14/04/14,22,0
15/04/14,8,0
15/04/14,9,0
15/04/14,10,24
15/04/14,11,39
15/04/14,12,29
15/04/14,13,50
15/04/14,14,37
15/04/14,15,44
15/04/14,16,57
15/04/14,17,57
15/04/14,18,81
15/04/14,19,61
15/04/14,20,23
15/04/14,21,0
15/04/14,22,0
16/04/14,8,0
16/04/14,9,0
16/04/14,10,39
16/04/14,11,46
16/04/14,12,43
16/04/14,13,43
16/04/14,14,42
16/04/14,15,35
16/04/14,16,50
16/04/14,17,71
16/04/14,18,62
16/04/14,19,82
16/04/14,20,43
16/04/14,21,0
16/04/14,22,0
17/04/14,8,0
17/04/14,9,0
17/04/14,10,32
17/04/14,11,38
17/04/14,12,53
17/04/14,13,62
17/04/14,14,69
17/04/14,15,67
17/04/14,16,60
17/04/14,17,71
17/04/14,18,67
17/04/14,19,74
17/04/14,20,43
17/04/14,21,0
17/04/14,22,0
18/04/14,8,0
18/04/14,9,0
18/04/14,10,55
18/04/14,11,48
18/04/14,12,71
18/04/14,13,54
18/04/14,14,51
18/04/14,15,50
18/04/14,16,55
18/04/14,17,70
18/04/14,18,49
18/04/14,19,59
18/04/14,20,36
18/04/14,21,0
18/04/14,22,0
19/04/14,8,0
19/04/14,9,0
19/04/14,10,37
19/04/14,11,37
19/04/14,12,36
19/04/14,13,52
19/04/14,14,60
19/04/14,15,46
19/04/14,16,3
19/04/14,17,0
19/04/14,18,0
19/04/14,19,0
19/04/14,20,0
19/04/14,21,0
19/04/14,22,0
22/04/14,8,0
22/04/14,9,0
22/04/14,10,27
22/04/14,11,43
22/04/14,12,50
22/04/14,13,57
22/04/14,14,37
22/04/14,15,43
22/04/14,16,39
22/04/14,17,60
22/04/14,18,66
22/04/14,19,40
22/04/14,20,24
22/04/14,21,0
22/04/14,22,0
23/04/14,8,0
23/04/14,9,0
23/04/14,10,22
23/04/14,11,27
23/04/14,12,45
23/04/14,13,36
23/04/14,14,57
23/04/14,15,44
23/04/14,16,51
23/04/14,17,50
23/04/14,18,52
23/04/14,19,61
23/04/14,20,30
23/04/14,21,0
23/04/14,22,0
24/04/14,8,0
24/04/14,9,0
24/04/14,10,31
24/04/14,11,47
24/04/14,12,25
24/04/14,13,48
24/04/14,14,38
24/04/14,15,49
24/04/14,16,36
24/04/14,17,64
24/04/14,18,72
24/04/14,19,48
24/04/14,20,37
24/04/14,21,0
24/04/14,22,0
25/04/14,8,0
25/04/14,9,0
25/04/14,10,18
25/04/14,11,38
25/04/14,12,55
25/04/14,13,36
25/04/14,14,44
25/04/14,15,69
25/04/14,16,66
25/04/14,17,82
25/04/14,18,70
25/04/14,19,72
25/04/14,20,53
25/04/14,21,0
25/04/14,22,0
26/04/14,8,0
26/04/14,9,0
26/04/14,10,50
26/04/14,11,72
26/04/14,12,67
26/04/14,13,101
26/04/14,14,96
26/04/14,15,109
26/04/14,16,108
26/04/14,17,119
26/04/14,18,56
26/04/14,19,87
26/04/14,20,37
26/04/14,21,0
26/04/14,22,0
27/04/14,8,0
27/04/14,9,0
27/04/14,10,7
27/04/14,11,12
27/04/14,12,39
27/04/14,13,58
27/04/14,14,38
27/04/14,15,72
27/04/14,16,46
27/04/14,17,61
27/04/14,18,44
27/04/14,19,38
27/04/14,20,28
27/04/14,21,0
27/04/14,22,0
28/04/14,8,0
28/04/14,9,0
28/04/14,10,16
28/04/14,11,25
28/04/14,12,37
28/04/14,13,24
28/04/14,14,20
28/04/14,15,48
28/04/14,16,33
28/04/14,17,46
28/04/14,18,45
28/04/14,19,27
28/04/14,20,14
28/04/14,21,0
28/04/14,22,0
29/04/14,8,0
29/04/14,9,0
29/04/14,10,20
29/04/14,11,31
29/04/14,12,25
29/04/14,13,47
29/04/14,14,46
29/04/14,15,27
29/04/14,16,46
29/04/14,17,41
29/04/14,18,53
29/04/14,19,55
29/04/14,20,32
29/04/14,21,0
29/04/14,22,0
30/04/14,8,0
30/04/14,9,0
30/04/14,10,32
30/04/14,11,23
30/04/14,12,36
30/04/14,13,38
30/04/14,14,48
30/04/14,15,45
30/04/14,16,40
30/04/14,17,59
30/04/14,18,60
30/04/14,19,60
30/04/14,20,36
30/04/14,21,0
30/04/14,22,0
02/05/14,8,0
02/05/14,9,0
02/05/14,10,34
02/05/14,11,60
02/05/14,12,66
02/05/14,13,92
02/05/14,14,82
02/05/14,15,79
02/05/14,16,68
02/05/14,17,81
02/05/14,18,97
02/05/14,19,86
02/05/14,20,41
02/05/14,21,0
02/05/14,22,0
04/05/14,8,0
04/05/14,9,0
04/05/14,10,37
04/05/14,11,75
04/05/14,12,72
04/05/14,13,61
04/05/14,14,95
04/05/14,15,89
04/05/14,16,105
04/05/14,17,88
04/05/14,18,51
04/05/14,19,43
04/05/14,20,33
04/05/14,21,0
04/05/14,22,0
05/05/14,8,0
05/05/14,9,0
05/05/14,10,27
05/05/14,11,32
05/05/14,12,26
05/05/14,13,23
05/05/14,14,26
05/05/14,15,35
05/05/14,16,28
05/05/14,17,38
05/05/14,18,47
05/05/14,19,34
05/05/14,20,35
05/05/14,21,0
05/05/14,22,0
06/05/14,8,0
06/05/14,9,0
06/05/14,10,19
06/05/14,11,39
06/05/14,12,25
06/05/14,13,37
06/05/14,14,46
06/05/14,15,31
06/05/14,16,50
06/05/14,17,45
06/05/14,18,35
06/05/14,19,56
06/05/14,20,35
06/05/14,21,0
06/05/14,22,0
07/05/14,8,0
07/05/14,9,0
07/05/14,10,24
07/05/14,11,27
07/05/14,12,31
07/05/14,13,32
07/05/14,14,48
07/05/14,15,25
07/05/14,16,22
07/05/14,17,36
07/05/14,18,65
07/05/14,19,38
07/05/14,20,35
07/05/14,21,0
07/05/14,22,0
08/05/14,8,0
08/05/14,9,0
08/05/14,10,26
08/05/14,11,43
08/05/14,12,43
08/05/14,13,40
08/05/14,14,32
08/05/14,15,52
08/05/14,16,35
08/05/14,17,42
08/05/14,18,65
08/05/14,19,46
08/05/14,20,27
08/05/14,21,0
08/05/14,22,0
09/05/14,8,0
09/05/14,9,0
09/05/14,10,21
09/05/14,11,51
09/05/14,12,40
09/05/14,13,61
09/05/14,14,46
09/05/14,15,34
09/05/14,16,47
09/05/14,17,51
09/05/14,18,90
09/05/14,19,82
09/05/14,20,43
09/05/14,21,0
09/05/14,22,0
10/05/14,8,0
10/05/14,9,0
10/05/14,10,62
10/05/14,11,73
10/05/14,12,75
10/05/14,13,88
10/05/14,14,85
10/05/14,15,73
10/05/14,16,86
10/05/14,17,81
10/05/14,18,91
10/05/14,19,59
10/05/14,20,53
10/05/14,21,0
10/05/14,22,0
11/05/14,8,0
11/05/14,9,0
11/05/14,10,22
11/05/14,11,33
11/05/14,12,66
11/05/14,13,78
11/05/14,14,79
11/05/14,15,85
11/05/14,16,93
11/05/14,17,91
11/05/14,18,75
11/05/14,19,74
11/05/14,20,40
11/05/14,21,0
11/05/14,22,0
12/05/14,8,0
12/05/14,9,0
12/05/14,10,24
12/05/14,11,25
12/05/14,12,42
12/05/14,13,43
12/05/14,14,20
12/05/14,15,29
12/05/14,16,34
12/05/14,17,41
12/05/14,18,43
12/05/14,19,41
12/05/14,20,37
12/05/14,21,0
12/05/14,22,0
13/05/14,8,0
13/05/14,9,0
13/05/14,10,13
13/05/14,11,32
13/05/14,12,31
13/05/14,13,43
13/05/14,14,60
13/05/14,15,70
13/05/14,16,43
13/05/14,17,46
13/05/14,18,26
13/05/14,19,48
13/05/14,20,16
13/05/14,21,0
13/05/14,22,0
14/05/14,8,0
14/05/14,9,0
14/05/14,10,22
14/05/14,11,21
14/05/14,12,38
14/05/14,13,45
14/05/14,14,45
14/05/14,15,51
14/05/14,16,56
14/05/14,17,60
14/05/14,18,71
14/05/14,19,41
14/05/14,20,35
14/05/14,21,0
14/05/14,22,0
15/05/14,8,0
15/05/14,9,0
15/05/14,10,37
15/05/14,11,29
15/05/14,12,51
15/05/14,13,43
15/05/14,14,43
15/05/14,15,44
15/05/14,16,62
15/05/14,17,43
15/05/14,18,68
15/05/14,19,38
15/05/14,20,15
15/05/14,21,0
15/05/14,22,0
16/05/14,8,0
16/05/14,9,0
16/05/14,10,30
16/05/14,11,32
16/05/14,12,48
16/05/14,13,63
16/05/14,14,65
16/05/14,15,51
16/05/14,16,60
16/05/14,17,87
16/05/14,18,90
16/05/14,19,83
16/05/14,20,37
16/05/14,21,0
16/05/14,22,0
17/05/14,8,0
17/05/14,9,0
17/05/14,10,32
17/05/14,11,71
17/05/14,12,87
17/05/14,13,86
17/05/14,14,96
17/05/14,15,111
17/05/14,16,152
17/05/14,17,129
17/05/14,18,142
17/05/14,19,95
17/05/14,20,38
17/05/14,21,0
17/05/14,22,0
18/05/14,8,0
18/05/14,9,0
18/05/14,10,26
18/05/14,11,29
18/05/14,12,82
18/05/14,13,61
18/05/14,14,65
18/05/14,15,75
18/05/14,16,83
18/05/14,17,101
18/05/14,18,75
18/05/14,19,41
18/05/14,20,54
18/05/14,21,0
18/05/14,22,0
19/05/14,8,0
19/05/14,9,0
19/05/14,10,21
19/05/14,11,31
19/05/14,12,30
19/05/14,13,61
19/05/14,14,53
19/05/14,15,44
19/05/14,16,41
19/05/14,17,35
19/05/14,18,36
19/05/14,19,34
19/05/14,20,27
19/05/14,21,0
19/05/14,22,0
20/05/14,8,0
20/05/14,9,0
20/05/14,10,15
20/05/14,11,31
20/05/14,12,28
20/05/14,13,33
20/05/14,14,21
20/05/14,15,24
20/05/14,16,29
20/05/14,17,43
20/05/14,18,46
20/05/14,19,46
20/05/14,20,39
20/05/14,21,0
20/05/14,22,0
21/05/14,8,0
21/05/14,9,0
21/05/14,10,22
21/05/14,11,31
21/05/14,12,40
21/05/14,13,35
21/05/14,14,49
21/05/14,15,52
21/05/14,16,68
21/05/14,17,71
21/05/14,18,52
21/05/14,19,45
21/05/14,20,30
21/05/14,21,0
21/05/14,22,0
22/05/14,8,0
22/05/14,9,0
22/05/14,10,32
22/05/14,11,25
22/05/14,12,51
22/05/14,13,38
22/05/14,14,36
22/05/14,15,40
22/05/14,16,56
22/05/14,17,44
22/05/14,18,61
22/05/14,19,49
22/05/14,20,29
22/05/14,21,0
22/05/14,22,0
23/05/14,8,0
23/05/14,9,0
23/05/14,10,39
23/05/14,11,42
23/05/14,12,40
23/05/14,13,46
23/05/14,14,62
23/05/14,15,58
23/05/14,16,49
23/05/14,17,81
23/05/14,18,53
23/05/14,19,75
23/05/14,20,59
23/05/14,21,0
23/05/14,22,0
24/05/14,8,0
24/05/14,9,0
24/05/14,10,56
24/05/14,11,67
24/05/14,12,69
24/05/14,13,76
24/05/14,14,71
24/05/14,15,71
24/05/14,16,91
24/05/14,17,85
24/05/14,18,100
24/05/14,19,66
24/05/14,20,32
24/05/14,21,0
24/05/14,22,0
25/05/14,8,0
25/05/14,9,0
25/05/14,10,51
25/05/14,11,50
25/05/14,12,89
25/05/14,13,105
25/05/14,14,92
25/05/14,15,86
25/05/14,16,82
25/05/14,17,92
25/05/14,18,84
25/05/14,19,35
25/05/14,20,29
25/05/14,21,0
25/05/14,22,0
26/05/14,8,0
26/05/14,9,0
26/05/14,10,21
26/05/14,11,45
26/05/14,12,32
26/05/14,13,41
26/05/14,14,56
26/05/14,15,56
26/05/14,16,58
26/05/14,17,60
26/05/14,18,73
26/05/14,19,59
26/05/14,20,45
26/05/14,21,0
26/05/14,22,0
27/05/14,8,0
27/05/14,9,0
27/05/14,10,20
27/05/14,11,30
27/05/14,12,26
27/05/14,13,49
27/05/14,14,32
27/05/14,15,29
27/05/14,16,42
27/05/14,17,28
27/05/14,18,45
27/05/14,19,46
27/05/14,20,33
27/05/14,21,0
27/05/14,22,0
28/05/14,8,0
28/05/14,9,0
28/05/14,10,36
28/05/14,11,34
28/05/14,12,42
28/05/14,13,24
28/05/14,14,48
28/05/14,15,21
28/05/14,16,31
28/05/14,17,47
28/05/14,18,36
28/05/14,19,57
28/05/14,20,42
28/05/14,21,0
28/05/14,22,0
29/05/14,8,0
29/05/14,9,0
29/05/14,10,29
29/05/14,11,31
29/05/14,12,27
29/05/14,13,50
29/05/14,14,30
29/05/14,15,62
29/05/14,16,77
29/05/14,17,70
29/05/14,18,42
29/05/14,19,53
29/05/14,20,39
29/05/14,21,0
29/05/14,22,0
30/05/14,8,0
30/05/14,9,0
30/05/14,10,13
30/05/14,11,27
30/05/14,12,45
30/05/14,13,47
30/05/14,14,38
30/05/14,15,47
30/05/14,16,58
30/05/14,17,71
30/05/14,18,81
30/05/14,19,57
30/05/14,20,56
30/05/14,21,0
30/05/14,22,0
31/05/14,8,0
31/05/14,9,0
31/05/14,10,53
31/05/14,11,61
31/05/14,12,73
31/05/14,13,97
31/05/14,14,115
31/05/14,15,85
31/05/14,16,96
31/05/14,17,97
31/05/14,18,103
31/05/14,19,82
31/05/14,20,51
31/05/14,21,0
31/05/14,22,0
01/06/14,8,0
01/06/14,9,0
01/06/14,10,23
01/06/14,11,58
01/06/14,12,63
01/06/14,13,73
01/06/14,14,79
01/06/14,15,85
01/06/14,16,116
01/06/14,17,91
01/06/14,18,85
01/06/14,19,64
01/06/14,20,39
01/06/14,21,0
01/06/14,22,0
02/06/14,8,0
02/06/14,9,0
02/06/14,10,24
02/06/14,11,24
02/06/14,12,27
02/06/14,13,33
02/06/14,14,42
02/06/14,15,23
02/06/14,16,28
02/06/14,17,69
02/06/14,18,45
02/06/14,19,26
02/06/14,20,45
02/06/14,21,0
02/06/14,22,0
03/06/14,8,0
03/06/14,9,0
03/06/14,10,16
03/06/14,11,25
03/06/14,12,34
03/06/14,13,37
03/06/14,14,49
03/06/14,15,33
03/06/14,16,49
03/06/14,17,38
03/06/14,18,55
03/06/14,19,53
03/06/14,20,19
03/06/14,21,0
03/06/14,22,0
04/06/14,8,0
04/06/14,9,0
04/06/14,10,12
04/06/14,11,20
04/06/14,12,41
04/06/14,13,38
04/06/14,14,24
04/06/14,15,27
04/06/14,16,44
04/06/14,17,52
04/06/14,18,54
04/06/14,19,46
04/06/14,20,36
04/06/14,21,0
04/06/14,22,0
05/06/14,8,0
05/06/14,9,0
05/06/14,10,28
05/06/14,11,32
05/06/14,12,41
05/06/14,13,40
05/06/14,14,35
05/06/14,15,35
05/06/14,16,50
05/06/14,17,53
05/06/14,18,41
05/06/14,19,61
05/06/14,20,34
05/06/14,21,0
05/06/14,22,0
06/06/14,8,0
06/06/14,9,0
06/06/14,10,28
06/06/14,11,44
06/06/14,12,54
06/06/14,13,54
06/06/14,14,48
06/06/14,15,55
06/06/14,16,53
06/06/14,17,68
06/06/14,18,84
06/06/14,19,49
06/06/14,20,35
06/06/14,21,0
06/06/14,22,0
07/06/14,8,0
07/06/14,9,0
07/06/14,10,34
07/06/14,11,55
07/06/14,12,61
07/06/14,13,73
07/06/14,14,58
07/06/14,15,59
07/06/14,16,70
07/06/14,17,78
07/06/14,18,68
07/06/14,19,37
07/06/14,20,38
07/06/14,21,0
07/06/14,22,0
09/06/14,8,0
09/06/14,9,0
09/06/14,10,24
09/06/14,11,48
09/06/14,12,30
09/06/14,13,30
09/06/14,14,26
09/06/14,15,43
09/06/14,16,25
09/06/14,17,45
09/06/14,18,52
09/06/14,19,35
09/06/14,20,24
09/06/14,21,0
09/06/14,22,0
10/06/14,8,0
10/06/14,9,0
10/06/14,10,38
10/06/14,11,25
10/06/14,12,39
10/06/14,13,27
10/06/14,14,33
10/06/14,15,36
10/06/14,16,40
10/06/14,17,50
10/06/14,18,72
10/06/14,19,42
10/06/14,20,38
10/06/14,21,0
10/06/14,22,0
11/06/14,8,0
11/06/14,9,0
11/06/14,10,32
11/06/14,11,51
11/06/14,12,31
11/06/14,13,42
11/06/14,14,48
11/06/14,15,39
11/06/14,16,44
11/06/14,17,45
11/06/14,18,71
11/06/14,19,53
11/06/14,20,54
11/06/14,21,0
11/06/14,22,0
12/06/14,8,0
12/06/14,9,0
12/06/14,10,26
12/06/14,11,42
12/06/14,12,32
12/06/14,13,47
12/06/14,14,42
12/06/14,15,32
12/06/14,16,63
12/06/14,17,47
12/06/14,18,74
12/06/14,19,44
12/06/14,20,42
12/06/14,21,0
12/06/14,22,0
13/06/14,8,0
13/06/14,9,0
13/06/14,10,24
13/06/14,11,47
13/06/14,12,46
13/06/14,13,50
13/06/14,14,47
13/06/14,15,58
13/06/14,16,54
13/06/14,17,48
13/06/14,18,62
13/06/14,19,60
13/06/14,20,36
13/06/14,21,0
13/06/14,22,0
14/06/14,8,0
14/06/14,9,0
14/06/14,10,40
14/06/14,11,61
14/06/14,12,74
14/06/14,13,101
14/06/14,14,96
14/06/14,15,90
14/06/14,16,100
14/06/14,17,95
14/06/14,18,103
14/06/14,19,75
14/06/14,20,46
14/06/14,21,0
14/06/14,22,0
15/06/14,8,0
15/06/14,9,0
15/06/14,10,29
15/06/14,11,62
15/06/14,12,71
15/06/14,13,60
15/06/14,14,85
15/06/14,15,115
15/06/14,16,118
15/06/14,17,113
15/06/14,18,62
15/06/14,19,64
15/06/14,20,31
15/06/14,21,0
15/06/14,22,0
16/06/14,8,0
16/06/14,9,0
16/06/14,10,23
16/06/14,11,21
16/06/14,12,33
16/06/14,13,31
16/06/14,14,26
16/06/14,15,24
16/06/14,16,33
16/06/14,17,52
16/06/14,18,46
16/06/14,19,23
16/06/14,20,14
16/06/14,21,0
16/06/14,22,0
17/06/14,8,0
17/06/14,9,0
17/06/14,10,27
17/06/14,11,17
17/06/14,12,28
17/06/14,13,48
17/06/14,14,44
17/06/14,15,25
17/06/14,16,28
17/06/14,17,53
17/06/14,18,37
17/06/14,19,58
17/06/14,20,28
17/06/14,21,0
17/06/14,22,0
18/06/14,8,0
18/06/14,9,0
18/06/14,10,33
18/06/14,11,21
18/06/14,12,48
18/06/14,13,52
18/06/14,14,52
18/06/14,15,46
18/06/14,16,65
18/06/14,17,72
18/06/14,18,63
18/06/14,19,68
18/06/14,20,38
18/06/14,21,0
18/06/14,22,0
20/06/14,8,0
20/06/14,9,0
20/06/14,10,56
20/06/14,11,65
20/06/14,12,84
20/06/14,13,75
20/06/14,14,108
20/06/14,15,84
20/06/14,16,78
20/06/14,17,83
20/06/14,18,95
20/06/14,19,75
20/06/14,20,54
20/06/14,21,0
20/06/14,22,0
21/06/14,8,0
21/06/14,9,0
21/06/14,10,39
21/06/14,11,75
21/06/14,12,65
21/06/14,13,95
21/06/14,14,72
21/06/14,15,86
21/06/14,16,103
21/06/14,17,69
21/06/14,18,69
21/06/14,19,74
21/06/14,20,39
21/06/14,21,0
21/06/14,22,0
22/06/14,8,0
22/06/14,9,0
22/06/14,10,12
22/06/14,11,42
22/06/14,12,34
22/06/14,13,72
22/06/14,14,56
22/06/14,15,79
22/06/14,16,79
22/06/14,17,64
22/06/14,18,60
22/06/14,19,59
22/06/14,20,30
22/06/14,21,0
22/06/14,22,0
23/06/14,8,0
23/06/14,9,0
23/06/14,10,33
23/06/14,11,27
23/06/14,12,31
23/06/14,13,33
23/06/14,14,51
23/06/14,15,43
23/06/14,16,49
23/06/14,17,52
23/06/14,18,68
23/06/14,19,34
23/06/14,20,59
23/06/14,21,0
23/06/14,22,0
24/06/14,8,0
24/06/14,9,0
24/06/14,10,29
24/06/14,11,48
24/06/14,12,37
24/06/14,13,38
24/06/14,14,49
24/06/14,15,13
24/06/14,16,36
24/06/14,17,55
24/06/14,18,61
24/06/14,19,34
24/06/14,20,43
24/06/14,21,0
24/06/14,22,0
25/06/14,8,0
25/06/14,9,0
25/06/14,10,28
25/06/14,11,29
25/06/14,12,44
25/06/14,13,46
25/06/14,14,42
25/06/14,15,27
25/06/14,16,47
25/06/14,17,62
25/06/14,18,74
25/06/14,19,45
25/06/14,20,35
25/06/14,21,0
25/06/14,22,0
26/06/14,8,0
26/06/14,9,0
26/06/14,10,44
26/06/14,11,56
26/06/14,12,75
26/06/14,13,64
26/06/14,14,41
26/06/14,15,55
26/06/14,16,85
26/06/14,17,84
26/06/14,18,75
26/06/14,19,101
26/06/14,20,69
26/06/14,21,0
26/06/14,22,0
27/06/14,8,0
27/06/14,9,0
27/06/14,10,38
27/06/14,11,29
27/06/14,12,51
27/06/14,13,59
27/06/14,14,68
27/06/14,15,73
27/06/14,16,79
27/06/14,17,43
27/06/14,18,65
27/06/14,19,71
27/06/14,20,72
27/06/14,21,0
27/06/14,22,0
28/06/14,8,0
28/06/14,9,0
28/06/14,10,49
28/06/14,11,58
28/06/14,12,83
28/06/14,13,97
28/06/14,14,118
28/06/14,15,105
28/06/14,16,98
28/06/14,17,103
28/06/14,18,108
28/06/14,19,78
28/06/14,20,48
28/06/14,21,0
28/06/14,22,0
29/06/14,8,0
29/06/14,9,0
29/06/14,10,24
29/06/14,11,37
29/06/14,12,61
29/06/14,13,64
29/06/14,14,54
29/06/14,15,86
29/06/14,16,102
29/06/14,17,94
29/06/14,18,90
29/06/14,19,59
29/06/14,20,25
29/06/14,21,0
29/06/14,22,0
30/06/14,8,0
30/06/14,9,0
30/06/14,10,26
30/06/14,11,39
30/06/14,12,50
30/06/14,13,58
30/06/14,14,59
30/06/14,15,38
30/06/14,16,71
30/06/14,17,75
30/06/14,18,73
30/06/14,19,59
30/06/14,20,49
30/06/14,21,0
30/06/14,22,0
01/07/14,8,0
01/07/14,9,0
01/07/14,10,27
01/07/14,11,48
01/07/14,12,82
01/07/14,13,63
01/07/14,14,92
01/07/14,15,91
01/07/14,16,78
01/07/14,17,103
01/07/14,18,76
01/07/14,19,95
01/07/14,20,73
01/07/14,21,0
01/07/14,22,0
02/07/14,8,0
02/07/14,9,0
02/07/14,10,31
02/07/14,11,43
02/07/14,12,70
02/07/14,13,65
02/07/14,14,83
02/07/14,15,78
02/07/14,16,117
02/07/14,17,126
02/07/14,18,131
02/07/14,19,110
02/07/14,20,66
02/07/14,21,0
02/07/14,22,0
03/07/14,8,0
03/07/14,9,0
03/07/14,10,36
03/07/14,11,68
03/07/14,12,69
03/07/14,13,76
03/07/14,14,93
03/07/14,15,90
03/07/14,16,92
03/07/14,17,122
03/07/14,18,93
03/07/14,19,119
03/07/14,20,59
03/07/14,21,0
03/07/14,22,0
04/07/14,8,0
04/07/14,9,0
04/07/14,10,26
04/07/14,11,66
04/07/14,12,69
04/07/14,13,70
04/07/14,14,81
04/07/14,15,60
04/07/14,16,96
04/07/14,17,107
04/07/14,18,96
04/07/14,19,91
04/07/14,20,62
04/07/14,21,0
04/07/14,22,0
05/07/14,8,0
05/07/14,9,0
05/07/14,10,48
05/07/14,11,70
05/07/14,12,75
05/07/14,13,76
05/07/14,14,92
05/07/14,15,83
05/07/14,16,116
05/07/14,17,101
05/07/14,18,66
05/07/14,19,61
05/07/14,20,33
05/07/14,21,0
05/07/14,22,0
06/07/14,8,0
06/07/14,9,0
06/07/14,10,34
06/07/14,11,25
06/07/14,12,66
06/07/14,13,98
06/07/14,14,74
06/07/14,15,98
06/07/14,16,93
06/07/14,17,89
06/07/14,18,68
06/07/14,19,52
06/07/14,20,35
06/07/14,21,0
06/07/14,22,0
07/07/14,8,0
07/07/14,9,0
07/07/14,10,14
07/07/14,11,44
07/07/14,12,41
07/07/14,13,40
07/07/14,14,51
07/07/14,15,46
07/07/14,16,73
07/07/14,17,80
07/07/14,18,69
07/07/14,19,95
07/07/14,20,40
07/07/14,21,0
07/07/14,22,0
08/07/14,8,0
08/07/14,9,0
08/07/14,10,24
08/07/14,11,46
08/07/14,12,57
08/07/14,13,58
08/07/14,14,52
08/07/14,15,46
08/07/14,16,57
08/07/14,17,81
08/07/14,18,84
08/07/14,19,75
08/07/14,20,39
08/07/14,21,0
08/07/14,22,0
09/07/14,8,0
09/07/14,9,0
09/07/14,10,45
09/07/14,11,57
09/07/14,12,59
09/07/14,13,55
09/07/14,14,46
09/07/14,15,51
09/07/14,16,65
09/07/14,17,84
09/07/14,18,86
09/07/14,19,73
09/07/14,20,66
09/07/14,21,0
09/07/14,22,0
10/07/14,8,0
10/07/14,9,0
10/07/14,10,26
10/07/14,11,42
10/07/14,12,61
10/07/14,13,61
10/07/14,14,59
10/07/14,15,83
10/07/14,16,92
10/07/14,17,90
10/07/14,18,84
10/07/14,19,88
10/07/14,20,65
10/07/14,21,0
10/07/14,22,0
11/07/14,8,0
11/07/14,9,0
11/07/14,10,33
11/07/14,11,63
11/07/14,12,66
11/07/14,13,79
11/07/14,14,77
11/07/14,15,99
11/07/14,16,91
11/07/14,17,108
11/07/14,18,101
11/07/14,19,99
11/07/14,20,74
11/07/14,21,0
11/07/14,22,0
12/07/14,8,0
12/07/14,9,0
12/07/14,10,22
12/07/14,11,84
12/07/14,12,139
12/07/14,13,131
12/07/14,14,144
12/07/14,15,118
12/07/14,16,162
12/07/14,17,94
12/07/14,18,0
12/07/14,19,0
12/07/14,20,0
12/07/14,21,0
12/07/14,22,0
13/07/14,8,0
13/07/14,9,0
13/07/14,10,18
13/07/14,11,52
13/07/14,12,61
13/07/14,13,83
13/07/14,14,89
13/07/14,15,131
13/07/14,16,83
13/07/14,17,92
13/07/14,18,65
13/07/14,19,35
13/07/14,20,29
13/07/14,21,0
13/07/14,22,0
14/07/14,8,0
14/07/14,9,0
14/07/14,10,23
